Time_Index,Drift_Type,Top_Features,Errors
2011,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2173.8224418314635), np.float64(496.01935222966614), np.float64(290.57116953098983)]"
2012,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.822986534975), np.float64(490.0782934555324), np.float64(283.82631334770724)]"
2013,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2151.802742328119), np.float64(487.3013514768246), np.float64(294.37131745861217)]"
2014,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2178.03519682348), np.float64(490.4641721471119), np.float64(289.76077666690566)]"
2015,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.780875273428), np.float64(490.5754891264725), np.float64(281.33269176771114)]"
2016,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2166.8212829086488), np.float64(491.2665935121728), np.float64(282.50798910222886)]"
2017,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.6569334206297), np.float64(491.4988456318139), np.float64(284.4070348579537)]"
2018,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2177.1867060071677), np.float64(490.7304928148812), np.float64(289.92697690380794)]"
2019,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2176.888712816487), np.float64(492.10118812581607), np.float64(293.1047249770852)]"
2020,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.5241381357655), np.float64(493.8945371181936), np.float64(293.5535194037722)]"
2021,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.3343046541518), np.float64(495.27964493163245), np.float64(293.72746130443477)]"
2022,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.5132685890353), np.float64(495.1665329976984), np.float64(293.4980107026952)]"
2023,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.8773932815093), np.float64(495.0692965170497), np.float64(293.77947088526054)]"
2024,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.790614323953), np.float64(495.0175296577877), np.float64(293.960196868566)]"
2025,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.977320935839), np.float64(495.0572030556153), np.float64(294.1371702240388)]"
2026,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.2202610058), np.float64(495.2886962222845), np.float64(294.00430392741816)]"
2027,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.9820426031883), np.float64(495.2563342557004), np.float64(294.0025130783714)]"
2028,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.917035064389), np.float64(495.2722836609925), np.float64(294.1078689429485)]"
2029,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.8710485844067), np.float64(495.3207656641256), np.float64(294.11797564663954)]"
2030,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.9707155897636), np.float64(495.3373197140356), np.float64(294.0624773833348)]"
2031,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.8685005338884), np.float64(495.34372792488585), np.float64(294.18056970836625)]"
2032,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.2100202412903), np.float64(495.37042987648283), np.float64(294.11420842534886)]"
2033,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.7899918590356), np.float64(495.3373916099099), np.float64(294.2017444791255)]"
2034,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.7012674529387), np.float64(495.37735289964104), np.float64(294.271980095591)]"
2035,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.9525394036623), np.float64(495.4136195182231), np.float64(294.1418649261101)]"
2036,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.706102777976), np.float64(495.3801159044692), np.float64(294.13584195790514)]"
2037,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.325376876532), np.float64(495.40660746298016), np.float64(294.3456312866162)]"
2038,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.8064688911386), np.float64(495.40961125732764), np.float64(294.19725052199533)]"
2039,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.9982215742257), np.float64(495.3333922155499), np.float64(294.0992563269729)]"
2040,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.2402676171087), np.float64(495.3025271590959), np.float64(294.43517417246164)]"
2041,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2160.3665079662887), np.float64(495.17742012842393), np.float64(293.22059385994413)]"
2042,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2167.0308059314348), np.float64(495.49877634272787), np.float64(294.0258720372873)]"
2043,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2167.5054601992306), np.float64(495.3576384659933), np.float64(294.19094327636486)]"
2044,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2159.339366980069), np.float64(495.8472142023139), np.float64(293.434865007954)]"
2045,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2162.2941664107793), np.float64(496.2819772815759), np.float64(293.80337672990265)]"
2046,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2213.5881085061133), np.float64(501.25560425973316), np.float64(299.1440108300373)]"
2047,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2147.38361048312), np.float64(493.2993042709148), np.float64(286.83459212483376)]"
2048,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.2043893807104), np.float64(495.90919673269127), np.float64(294.80705928230316)]"
2049,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.225366068182), np.float64(496.2276645282991), np.float64(296.71423688889337)]"
2050,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.738474241325), np.float64(496.0291690559176), np.float64(292.22392884196165)]"
2051,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2184.3006226929274), np.float64(496.30138771888926), np.float64(290.2030877498357)]"
2052,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2185.3112381328674), np.float64(495.7470905925323), np.float64(291.08894350958957)]"
2053,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2186.959102493724), np.float64(495.49769835816176), np.float64(292.8942659712884)]"
2054,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2186.3499969179566), np.float64(495.04054528743666), np.float64(293.8367553860818)]"
2055,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2173.3693425741126), np.float64(494.71089436021094), np.float64(294.0346738366034)]"
2056,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.950329343996), np.float64(495.728353232641), np.float64(294.01210294954564)]"
2057,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.4810790839756), np.float64(495.02382536568973), np.float64(294.0640565762342)]"
2058,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.9824717417932), np.float64(495.4370515414042), np.float64(294.0143509981238)]"
2059,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.4572727123727), np.float64(495.3168759152897), np.float64(293.7941033053663)]"
2060,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.441900789984), np.float64(495.3598131278674), np.float64(293.73854118061934)]"
2061,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.989345541327), np.float64(495.1895395488592), np.float64(293.7511435871379)]"
2062,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2159.572840552791), np.float64(494.4882041011177), np.float64(293.0062692019468)]"
2063,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.5396022655686), np.float64(495.3104334878902), np.float64(293.9502966370248)]"
2064,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.8810177228775), np.float64(494.76244943369454), np.float64(293.6236694572245)]"
2065,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.128597678307), np.float64(495.3685387224303), np.float64(293.6411999771231)]"
2066,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2163.6731051809647), np.float64(495.09755222859894), np.float64(294.2857922394909)]"
2067,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2175.053431902131), np.float64(495.81525017380125), np.float64(292.9451205977456)]"
2068,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2165.618639599313), np.float64(494.5394751707343), np.float64(293.75401651160587)]"
2069,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2166.5470818734566), np.float64(494.9607432547367), np.float64(295.8824361293331)]"
2070,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.4841604133526), np.float64(495.0847438908807), np.float64(292.8281030372142)]"
2071,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2155.143975273809), np.float64(493.57836021813137), np.float64(291.56171173360156)]"
2072,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.2437119878327), np.float64(494.10288142009296), np.float64(292.40926748071587)]"
2073,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2165.7027060643413), np.float64(493.48301443289165), np.float64(292.74956119231774)]"
2074,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.5699535058975), np.float64(494.8023728164203), np.float64(291.74028226148005)]"
2075,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.892317586914), np.float64(494.71684238794785), np.float64(291.10014177055865)]"
2076,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.5644258164566), np.float64(495.10041792075316), np.float64(291.9425202566582)]"
2077,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.7165544582645), np.float64(494.94733474610376), np.float64(292.90633767132204)]"
2078,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.3948918473575), np.float64(494.855814642984), np.float64(293.7042705122202)]"
2079,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.301390714837), np.float64(495.0918305999003), np.float64(294.3472919670129)]"
2080,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.21040367397), np.float64(495.2504556191572), np.float64(294.4517132926496)]"
2081,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2162.3851651798655), np.float64(495.1286261804054), np.float64(296.67102918790016)]"
2082,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2167.842181239103), np.float64(495.72813591644206), np.float64(295.8966100582324)]"
2083,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2177.8984450034254), np.float64(494.14190216722193), np.float64(289.49115587338963)]"
2084,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2147.5547704634914), np.float64(491.3265738197848), np.float64(293.3671752852332)]"
2085,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2187.3906583318553), np.float64(494.3378246875189), np.float64(291.0351181087833)]"
2086,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2145.2885606253612), np.float64(491.96268348714676), np.float64(288.42091803230403)]"
2087,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.5864288722714), np.float64(496.2590077640599), np.float64(288.9212945202067)]"
2088,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2161.8821471740453), np.float64(497.0153805931858), np.float64(289.85692367725335)]"
2089,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2163.5463624519157), np.float64(498.5119620658047), np.float64(292.40327394982774)]"
2090,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2162.302892230534), np.float64(499.50583877682146), np.float64(297.71877958784313)]"
2091,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2177.6773090569413), np.float64(501.6875034717735), np.float64(296.4409652785132)]"
2092,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.7075436497544), np.float64(500.0163075873619), np.float64(297.3649467167967)]"
2093,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2179.1614061367613), np.float64(498.8632685228014), np.float64(297.3611257146823)]"
2094,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.7703029391964), np.float64(495.7986321585269), np.float64(295.4764074805176)]"
2095,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.015627717172), np.float64(493.68733987565673), np.float64(295.29411415276866)]"
2096,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2203.1386235143714), np.float64(485.8218067441555), np.float64(279.95782423525054)]"
2097,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2162.1712293536834), np.float64(485.1945012485363), np.float64(285.57930372266384)]"
2098,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2189.7280026270014), np.float64(487.4826788860308), np.float64(287.1250127425436)]"
2099,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2181.0957002876853), np.float64(487.8595217881375), np.float64(280.8196382708819)]"
2100,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2178.837790561797), np.float64(489.1907849301662), np.float64(281.15803160722504)]"
2101,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2177.8772617593977), np.float64(490.37642786167515), np.float64(285.11194441596456)]"
2102,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2167.4029495129603), np.float64(491.1335625392318), np.float64(289.1450039208747)]"
2103,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.4388444614865), np.float64(493.18557401237297), np.float64(291.09721810216877)]"
2104,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2166.1347557679705), np.float64(493.9509986967776), np.float64(293.3722353357382)]"
2105,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2154.583803664536), np.float64(495.826933263889), np.float64(293.3219193006564)]"
2106,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2270.563950345327), np.float64(484.1742785791228), np.float64(299.13347605326135)]"
2107,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2105.633826200399), np.float64(486.456994151282), np.float64(286.5844375268189)]"
2108,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2232.462019378544), np.float64(495.20805659983955), np.float64(296.7168419776805)]"
2109,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.9519587601194), np.float64(496.9477785119355), np.float64(297.0153609678112)]"
2110,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.7354047673934), np.float64(497.94451125774685), np.float64(295.8865860135155)]"
2111,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2206.1523220379704), np.float64(495.4055858337227), np.float64(289.89466636771726)]"
2112,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2189.522563687625), np.float64(494.45382975627234), np.float64(292.08302321028907)]"
2113,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2188.751098221692), np.float64(494.8370104394436), np.float64(293.6032378100561)]"
2114,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2192.233787544651), np.float64(493.85070281591595), np.float64(292.756891634571)]"
2115,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2185.400731054985), np.float64(493.51147434342937), np.float64(292.8003517505046)]"
2116,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.696927625549), np.float64(494.866087254714), np.float64(292.57059943918654)]"
2117,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.132703424957), np.float64(494.65530085115125), np.float64(292.9183970929156)]"
2118,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2172.4636008014763), np.float64(494.69099540436156), np.float64(293.4021866380116)]"
2119,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.222132743907), np.float64(494.6133858139806), np.float64(293.4657239903605)]"
2120,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.754127036697), np.float64(494.7741800541705), np.float64(293.5731885917909)]"
2121,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.0914684518984), np.float64(494.7110993624797), np.float64(293.54972619378646)]"
2122,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2171.056668554792), np.float64(494.6311504530005), np.float64(293.4512242100699)]"
2123,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.4962180710313), np.float64(494.68320451315304), np.float64(293.3230695332314)]"
2124,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.814504184483), np.float64(494.7012434351649), np.float64(293.40386489172397)]"
2125,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.485646384747), np.float64(494.764086012402), np.float64(293.40799927880414)]"
2126,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.4409321452645), np.float64(494.8761011007147), np.float64(293.4854558484027)]"
2127,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.759051720737), np.float64(494.88968816570224), np.float64(293.5152782444784)]"
2128,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.1857222914923), np.float64(494.9800588121666), np.float64(293.5514220011764)]"
2129,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2170.234738914217), np.float64(494.9885234259797), np.float64(293.6252945626946)]"
2130,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.87458225657), np.float64(495.0202052527965), np.float64(293.57346356405725)]"
2131,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.628469840312), np.float64(495.0580851260297), np.float64(293.72272371509246)]"
2132,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.960720362061), np.float64(495.10556445199643), np.float64(293.6921707910308)]"
2133,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.776308396016), np.float64(495.10104258648636), np.float64(293.5370168639728)]"
2134,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2169.077474284622), np.float64(495.1466708380293), np.float64(293.885161955585)]"
2135,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2168.942064771412), np.float64(495.2260025090069), np.float64(293.805801293219)]"
